,2021_CF1H_112,2021_CF1H_114,2021_CF1H_124,2021_CF1H_132,2021_CF1H_134,2021_CF1H_314,2021_CF1H_324,2021_CF1H_334,2021_CF2A_112,2021_CF2A_114,2021_CF2A_122,2021_CF2A_124,2021_CF2A_1312,2021_CF2A_1314,2021_CF2A_1322,2021_CF2A_1324,2021_CF2A_1332,2021_CF2A_1334,2021_CF2A_134,2021_CF2A_312,2021_CF2A_314,2021_CF2A_322,2021_CF2A_324,2021_CF2A_3312,2021_CF2A_3314,2021_CF2A_332,2021_CF2A_3324,2021_CF2A_3332,2021_CF2A_3334,2021_CF2A_334,2021_CF2E_111,2021_CF2E_112B,2021_CF2E_112P,2021_CF2E_311,2021_CF2E_312B,2021_CF2E_312P,2021_CF2H_112,2021_CF2H_132,2021_CF2H_314,2021_CF2H_324,2021_JF1H_414,2021_JF1H_424,2021_JF2A_112,2021_JF2A_114,2021_JF2A_122,2021_JF2A_124,2021_JF2A_1312,2021_JF2A_1314,2021_JF2A_132,2021_JF2A_1322,2021_JF2A_1324,2021_JF2A_1332,2021_JF2A_1334,2021_JF2A_134,2021_JF2E_111,2021_JF2E_112B,2021_JF2E_112P,2021_JF2H_114,2021_JF2H_122,2021_JF2H_124,2021_JF2H_412,2021_JF2H_414,2021_JF2H_422,2021_JF2H_424,2021_KF1H_112,2021_KF1H_114,2021_KF1H_122,2021_KF1H_124,2021_KF1H_212,2021_KF1H_213,2021_KF1H_224,2021_KF1H_234,2021_KF2A_212,2021_KF2A_214,2021_KF2A_222,2021_KF2A_224,2021_KF2A_2312,2021_KF2A_2314,2021_KF2A_2322,2021_KF2A_2324,2021_KF2A_2332,2021_KF2A_2334,2021_KF2A_234,2021_KF2A_242,2021_KF2E_211,2021_KF2E_212B,2021_KF2E_212P,2021_KF2H_112,2021_KF2H_212,2021_KF2H_213,2021_KF2H_222,2021_KF2H_224,Class
tet44,0,0.1046743861743291,0.09197059322617498,0,0.0868976307471696,0.12386162284048823,0.13135923144321568,0.01672464396671053,1.711826163804118,14.237952891210272,2.5958296415087787,14.300893912055242,1.0808192565237038,10.296237170887071,1.851895413464666,10.14018105691499,2.928555422204637,10.642383229362212,24.418308704530933,1.696720021233781,6.169444372970377,0.5199115631582519,6.003873582766965,1.7129297807193111,15.979909515099896,1.1506670112804647,19.49745460456296,3.3960456453109824,7.452717301620319,5.515926295379689,5.914712833929432,0.3067455446033932,1.0114229974017803,2.66550634692991,2.758849501699352,8.965453293233976,0,0.05063529137954478,0.10265120462134839,0.16467515896117332,0.11846160148564873,0.1617488421595472,2.019768030144612,16.417961982953234,1.6000148814714834,24.332696800194846,2.0185741518053284,9.863379249993763,0.439091829360547,1.131624440807673,19.089487133996926,1.6388950220824656,19.13463143694439,43.42050956998394,0.6000876651992555,11.62436095696931,13.280047351644637,0.09098950445229,0,0.18324074187024786,0,0.29802444129333383,0,0.2760538101709112,0,0.2964987249193002,0,0.14702807941398421,0,0.0856493001887805,0.19969742130319856,0.0682348131968175,2.9191221258899396,22.91612553235159,1.7651980069939344,13.751303796629175,11.4754959385574,11.179228923559933,9.637768574037082,13.217188707706287,8.324036401606435,14.677754254718563,44.71728900407727,1.3474916755921926,12.20058257911361,24.16045700238957,15.474859417805654,0.20944503923183505,0,0.059866908520275826,0.15435786101031118,0,tetracycline antibiotic
tetA(46),0,0.10837368006102766,0.09229104825483761,0,0.03229644812902935,0.02762071031983013,0.08369328832619019,0.018647686652778286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01907571746738182,0.054002921569558784,0.3191996695083682,0.010608655357871513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02254482495139977,0,0.05376585127313342,0,0.016614602998931506,0,0.029786631197490684,0,0.1322363651208028,1.5035292194871381,0.05464458236059809,0,0.009549747756240335,0.055664786425978684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022250186674202393,0,0.030499210306319434,tetracycline antibiotic
tetA(48),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04756982273191487,0.03066177871920634,0.0149778036544296,0.014542513273277905,0.016446349920245004,0.10502224046251979,0,0,0,0,0,0,0,0,0,0,0.018283668617218345,0,0,0.018521805588381915,0,0,0,0,0.013019733735423531,0.25318797333417326,0,0,0,0,0.015441045795624,0,0,0,0,0,0,0,0,0,0,0,0.05138451401533525,0,0.06909784447039397,0,0,0,0,0,0,0,0,0,0.09260312715085355,0.02859545581842993,0,0,0,0,0,0,tetracycline antibiotic
tetA(60),0,0,0,0,0,0,0.010371318544739456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654710060024311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010660310407868249,0,0,0,0.019686270935359414,0,0.013109442759817066,0,0.018057564925148702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010078610659658812,tetracycline antibiotic
tetA(P),0,0.09114504374363352,0.05605826634738285,0.03326796589768722,0.014712826369891147,0,0.028595206844781645,0.012742585879398497,5.116667214887031,1.968936838024742,8.306654852828098,0.08202699501447556,2.1677970273295943,1.0652652339164026,2.9087646640793032,2.448055392664802,3.1311081235374405,0.24035606247241487,0.8251707056818854,1.632933554270105,4.779974607414742,0.6094201472917238,4.42602160644649,3.4381386279670725,1.0954878851874257,1.9252990515542416,1.6491353544984928,6.8051233862432206,0.9401094041779128,4.256588994389958,7.951031592846546,0.6844390382987272,2.6543164376258273,6.698281613671747,4.378566560433206,25.86522745524524,0,0.1388853706410371,0.026070147205421817,0,0.045128229137389994,0,4.2746413336393925,3.47987222665906,2.7090199051369033,4.268386678642023,3.6582573624950925,1.6371867598629182,0.5575769261721231,1.890767653813989,2.054860113434203,2.85413010648375,2.950695812228034,13.384166848975228,0.9782159946548207,19.64316693117692,13.534031294009344,0,0,0,0.025220374799519198,0.022706624098539727,0,0.09498625726310918,0,0,0,0,0,0,0.09129024973860504,0,1.1330285340381427,1.4344992508514458,1.636467283207162,3.5349847932487846,20.000448400387647,2.1962683599514023,17.714466534414214,2.4775984879146686,14.534835019392606,4.676288531280339,1.586095521720053,1.252024785683802,41.770698348661774,38.263817726105664,13.121438034715968,0.28723891094651666,0.055297185190935155,0,0.7599156234353786,0,tetracycline antibiotic
tetB(46),0,0.07450870790461393,0.010183595097707958,0,0.05345490549614432,0.03657275138081314,0.06233557201457592,0.018518636918156986,0.07290183290089401,0,0.2874275035580657,0,0.0920580681627854,0,0.21031196249088618,0,0.20200370942202261,0,0,0.19776011902925147,0,0.3099818742279704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429033591431512,0.4372285175940901,0.04214095623126816,0,0,0,0,0,0,0.1620638816555652,0.0549565684845588,0,0.06257563620885222,0,0,0,0,0,0.033583208102344636,0,0.010678753851480479,0,0,0,0.009860165113817562,0,0.07879274073980017,1.0859084894439985,0.03617761277391384,0,0.037934638145895865,0.09950321338290863,0,0.33542174979214523,0,0.3006991547713916,0,0,0,0,0,0,0,0,0.2547372228311681,0,0,0,0,0,0.022096206143585078,0,0.0605762862139355,tetracycline antibiotic
tetB(48),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02174890012419873,0,0,0,0,0,0,0,0,0,0.07362482734663206,0.020815859862155117,0.01898926119064011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234427281063284,0,0,0,0,0.016478851185425355,0.19583399413485753,0,0,0,0,0,0,0,0,0,0,0,0,0.6461704068298072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054289158740155705,0,0,0,0,0,0,tetracycline antibiotic
tetB(60),0,0,0,0,0,0,0,0,0,0,0,0,0.1327431057714775,0,0.07348205528826643,0,0.03184023562746906,0,0,0,0,0.17682657123490433,0,0,0,0.02493910688541765,0,0.01375030343461337,0,0,0.028180395849821755,0,0,0,0,0,0,0,0,0,0.09820650900364662,0.021034086961721064,0,0,0.06550307197222215,0,0.021662515840089432,0,0,0.010972330426278059,0,0.017847874526877163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027086347387723055,0,0,0.022073635515379456,0,0.12176088640594121,0,0.0818672216005013,0,0.034625530513734924,0,0.009720024279502424,0,0.05593317581437647,0,0,0.12714863108498717,0,0,0,0,0,0,0,0.020157221319317624,tetracycline antibiotic
tetB(P),0,0,0.018055576584279753,0,0.15164140062219097,0,0.04605056317027719,0,1.4218093668217298,1.9630895010824656,1.9365207632359962,0.01761315843869107,0.14508401744537133,0.17901229591019838,0.24237485983995663,0.2034797674488851,0.42412951905608665,0.027323045715918683,0.44977449979357126,0.26297242821834516,1.0832377919187681,0.03925712605253437,1.0193942213154419,1.2203734831960311,0.312644092417783,0.44293689836370603,0.7110058953141897,2.4543658948111573,0.1776403045931272,1.0232730944769193,1.401412814470281,0.0698981959657163,0.5358010620182756,1.0098571027008156,1.8601780289393741,4.120028936426906,0,0,0,0,0.08721099495875981,0.018679043482878063,1.1014413252322357,0.6180641044850044,0.8143679469429951,0.8033394619330565,0.3655051177251896,0.1728900832601893,0.07183506410806494,0.2728273326239567,0.21423769401384968,0.3486905302505538,0.30011920595796965,2.1140635303069373,0.205480153585135,2.8045055359170616,2.2231893978770034,0.019847744665802865,0,0,0,0.014626966443844609,0,0.017482133238609053,0,0.023283335453785525,0,0.016035782349173466,0,0,0.1960220086411764,0,0.21625629824858883,0.2024140047213695,0.25445387204511627,0.5487078177117645,3.505357004738645,0.4596220416328803,3.1592166030160813,0.506257755545595,1.879208869327957,0.6079938372971032,0.11088412122168997,0.12904304539563113,5.391244226702783,6.852229958552376,2.8120684509274714,0.041118044511771305,0,0,0.02331029519740424,0,tetracycline antibiotic
tetM,0.08162009556163088,0.44930655366579936,0.5526871330023664,0.32799402997719806,1.9340804617697314,0.3225441946894717,1.0431209257462615,1.3903178208320257,7.847157856947257,3.9730826778477857,6.395734252881736,0.3594297121135079,21.25236778393627,0.59362606421551,15.90366553541448,0.190317800227361,4.366048710719975,0.06505079845980849,0.10012905637743366,29.157702432271993,0.12184139298158417,31.283567560974635,0.14626871309367664,5.09148899433348,0.8932129188073643,16.631691337369713,0.06827960508071088,8.347660737698721,0.09886596550979002,0.33451454640541733,52.19220995112035,20.331750293766873,13.088678359699985,14.402208743810787,21.231362667385724,8.512389515297695,0.383172914309794,2.7081560535012854,0.38554443050271703,0.38807733309454445,0.870077907625423,0.2191791362044126,4.495397458850814,0.18825020256661437,12.938855634550606,0.1943577847336866,9.46092581474236,0.10584444533863235,8.795579680461673,9.385309037673313,0.17175416291832443,10.835251901739468,0.10207497250109358,0.23446441820781752,1.6283632244152033,4.99074394698686,19.192524632152015,0.11138343094142265,2.477273332433105,0.14489013441680085,0.1989212660243767,0.29102856238973446,0.36736405425093355,0.5262149463402296,0.8069318720956835,10.833200360619339,311.0445235022146,1.4725817030508612,0.6851024266466266,0.7034233605488585,1.840091418831353,0.7005013686559048,36.62887585608992,0.3412267388566818,33.41816142201088,0.3732472583704443,48.807963576164184,0.13189857884887246,35.3791086546355,0.16634893174448526,32.579586861815386,0.4981703191928374,0.4606413459739424,21.429021402295305,30.677599709179212,52.23387370812589,77.89343375051084,1.552318788422491,0.39980124504244186,15.319932521495586,10.488976210797993,0.3470259651546372,tetracycline antibiotic
tetO,0,9.824836640158878,11.016896851180498,0,15.182531624892668,13.993455831143578,17.357156304985576,8.911434707019625,29.608183846800646,8.951800390337569,17.783261093378353,11.384936131195415,20.62321627792507,17.572853618893163,29.667184691961207,13.166531452093125,16.492893257456007,14.99885553059045,15.837079083697912,15.741581681226698,15.012600206659858,16.182536868929386,14.78126606207808,6.8439942641221565,11.064902892164696,5.197403542928129,11.240529986412115,11.611969861992815,13.676458562187936,32.24517491259662,16.988853728381063,0.6638267095374139,2.9184215261492357,2.9116660495616395,8.969257575909632,12.12028970721229,0.1419158941888127,0.23328685105067257,20.476693086700713,26.243729650519796,16.66990173018747,6.823141805319869,6.967866061218767,32.44492241235777,18.933463061567053,17.62740604149934,3.4938688693447295,22.08620759399558,37.96758562065902,6.0646594417168895,12.147703522769003,4.326014751813799,5.945867148188607,20.267104309884513,0.38437758516238657,9.249109432767032,12.805339145453324,10.956079298056201,0,23.549476513878368,0,16.088655910571564,0,16.152123183426816,0,23.958952990537657,0,30.817862641071688,0,52.20773868659312,25.661274895225304,46.06223633893757,55.2467156172816,21.236874668318052,42.715407958952476,15.788359029070179,30.8618599771285,7.708739163834012,25.80552361416008,10.252347319620625,28.905197366121822,22.85943804296286,22.151191742362016,40.20821757742651,7.555487695049786,49.99286707827386,14.022974179932655,0.881045798834386,0,4.3371498462680345,0.1902762124407833,6.6665514358652915,tetracycline antibiotic
tetQ,0.15876785711988473,41.45642834384538,32.96942787918846,0.19140473530176208,106.69553574247638,23.65675301626252,18.554241518920165,150.44746394940353,1.2827171816352119,62.63742233568593,2.8321015023340825,246.00108051246656,1.511788711462732,125.78356644785259,0.6013257557673202,155.04110425903733,4.8356933807374745,108.58696826108856,147.7585967944238,5.1324319475917255,134.81440165091084,3.934794923609575,131.48110204173744,9.877079267819443,140.87793110198012,0.37363109447970444,99.97864557367755,10.094166816800826,143.81928170870557,121.29630758579681,29.685838062204375,0.22410633395681695,4.019203561466168,1.4501121340521448,22.57297823672844,9.172102184929972,0.2898583537472871,0.26635550533897506,46.531046299789736,45.76521563393515,2.336776796429249,18.101272521448987,2.0768120452019674,210.6755724165695,4.964474833766861,103.01471926352816,0.2577245891385981,178.65177028143688,0.5703069929797058,0.23207230381059332,240.64105735719755,0.05505132074386084,180.7942357975846,65.86728604677609,0.11555261402017439,6.924860205222888,27.988758160861746,86.03516979077465,2.409402830174663,69.23895948517628,0.0483678420812697,62.03263073932961,0,70.69753394467756,0.008261306837605403,98.77875328816762,0.03980562575460622,68.81898779510084,0.13326649942989172,69.38297282141001,20.12415048651789,67.00097821845368,11.96453605028619,125.46737435450937,7.803989783876787,187.03765242829016,4.648411593366761,273.53195539690176,14.408094071953387,288.90839617305727,13.078998377490306,219.534092840969,102.08591586327901,5.010385945996768,5.132661048786745,15.414017031137726,25.043419009881273,1.40777670205142,0.035349798752195995,217.17563940769764,0.277594748286896,94.25645547860408,tetracycline antibiotic
tetS,0,0,0,0,0,0,0,0.008349276239231464,0.131473508320489,0.8135019299568619,0,0.008957706163827283,35.9434336214885,0.015173689148914378,20.974369366244684,0,1.4955472921557538,0,0.02495416030623249,1.1591026009249574,0.017351604661295355,1.9566094588554857,0.008100685358542156,2.0136902862263137,0,0.8785490991881677,0,1.8382074912931188,0,0,5.328512790299205,8.192642314524461,1.2102112085395822,0.17897954323383672,7.630003097710336,1.4370515929746641,0,0,0.008540921861370643,0,0,0,1.00830853298951,0.018766283844004153,1.30168195129823,0.01684794471204311,2.211097385131868,0,0.29227121247087884,1.3181688754077932,0,2.7487258180281673,0.008479707153952002,0.009349314398427174,0.055735022418100105,1.2268578957479872,6.166591612109993,0,0,0,0,0.007438987614186182,0.016646265116036483,0,0,0.011841446736246618,0,0,0,0,0,0,24.49886970634706,0.017903266781297292,38.71214821225193,0,14.063961385280143,0.014609670980140321,24.645083651068376,0,54.39654051625631,0.009370112558920996,0.040281060305628405,48.3519862162976,1.453527191846781,0.8798344420889005,24.552504806950004,0,0,0,0.03556547379572753,0.018207536885935887,tetracycline antibiotic
tetT,0,0,0,0,0,0,0,0,5.1134308662375085,0.28318384767152605,1.1739051404918357,0.10584128388964585,0.6811260035597784,0.014940606366288963,1.2697544352905967,0.033965388729307,0.24542903591188908,0.036486688800366575,0.008190279957140311,1.3168818986049229,0,0.8256660060081422,0,0.4436307907054298,0.2326066558993313,0.08872345859696971,0,0.9172149410876881,0,0,42.10696566979952,4.232644249431907,3.3539006570268306,4.068619923198017,1.3431185768200102,1.8497465578237442,0,0.01991188109548919,0,0,0,0,0,0,0,0,8.323197791167182,0,0,3.044745847690139,0,4.674868277861293,0,0,0.1852162121716703,3.6092142220270853,0.6535425987730019,0,0,0,0,0,0,0.008754493756968587,0.2251110936901418,0,0,0,0,0,0,0,0.270735611478648,0,0.3761993754499228,0,9.844447874340384,0.014385252071075185,5.662474052042807,0,4.3860287643013525,0.08303560576407866,0,0.11308610967466598,11.904978367910001,11.420348602238185,2.6047519671892307,0.123543617611405,0,0,0.4319028888956835,0,tetracycline antibiotic
tetU,0,0,0,0,0,0,0,0,0,0,0,0,0.3378384977656504,0,0.1736575918853317,0,0.05852538548668123,0,0,1.632933554270105,0,0.48753611783337913,0,0,0,0.2750427216506061,0,0.07582310179658229,0,0.061689695570869195,0.569780765611158,1.068392645149235,0,0,0.16117422921840102,0.3430726521775646,0,0,0,0,0,0,0,0,0.3612026540182536,0,0.05972665081624658,0,0,0,0,0.04920913976696133,0,0,0,0,0.23557930886003584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3357121582335236,0,0,0,0.6364502275381754,0,0.9647818384854696,0,0.15421575617392372,0,0,0.30048594856411254,0.0504172581154647,0.14011773351030665,0.05046706936429133,0,0,0,0,0,tetracycline antibiotic
tetW,0,22.58514276426864,29.218726431393275,0.0655988059954396,30.819572158302233,27.52377128016973,34.64853020924935,33.37600310852975,2.7695851259813815,108.88884268542293,7.48768888142252,23.389888515787582,12.009391982389356,84.13507871670444,6.5631155618633725,72.58028835943972,41.381294278038304,118.64336341949111,73.81180272623685,7.602468425592437,141.82338143057493,7.250096963555074,148.79591141436237,39.744974776421344,95.8836725087159,4.474286528259867,106.2942752094047,59.72938145750865,76.13503227300299,138.58025345178214,58.24385073312413,3.264271836155001,6.672974839404521,2.0920281535724525,32.610666816350935,35.28172040352118,0.15610748360769394,1.5011501719782436,91.36546237513953,96.74767914047706,49.39669575564643,58.70189039214231,7.642175680046392,94.76515197204068,5.044966646499087,135.78003848265735,4.436035755460145,94.1927359809449,3.811417861533388,5.28917839834982,66.89824645669219,3.7114780767897892,99.23388576648725,123.98478434830339,0.46125310219486404,59.081045968495516,61.27827045723574,69.19948791397589,2.477273332433105,84.70277258006789,0.008288386084349033,94.64398094331493,0.03339673220463032,78.9233230536445,0.01698803941254069,22.41474679878255,0.6752940312876503,60.7439952508522,0.3197144657684257,46.022760113961795,79.10393001607072,46.00243744161328,10.343244311772214,155.92266035547067,10.817939786998757,129.39549329558366,77.07621417534453,141.0655300788802,70.2033545148377,143.40153437069137,58.09758839397687,106.8810320668335,167.57647280905996,8.064685473981955,15.889720832353293,152.8412569640519,80.92027323937879,2.622160115578533,0,15.080090133683507,1.5459942260813662,55.56981573595025,tetracycline antibiotic
tetX,0,2.0102415253508874,1.7901080413507064,0,3.4878499213984124,0.7491287154613716,0.8512232965392468,18.924710533877615,0.21720236812740581,21.42183627896221,0.5994493192762543,3.951248806238509,6.369300544215762,5.251719404544131,9.571308253782954,3.9036999028359403,2.0272710848994753,4.025125934005886,13.76942267165589,2.6514127298715624,10.506061217684964,4.353898578073856,11.067603127218211,0.6228145084535364,3.3323532041914206,0.18607916091052604,4.076318820072961,0.2872679372190102,2.2252486515386507,9.298767642943956,5.593009647441262,2.4214375833198547,0.7944412350725795,3.316817447436726,6.964139053728022,6.936610712198384,0,0,0.5785153799966027,0.47934552032360955,0.016283381647511856,0.18833097449747158,1.8508756289984987,5.766569478312435,17.008176517818274,6.193030914158121,1.1152566627930565,2.193476092413941,19.55542992616045,2.210443834458829,8.048742938801553,1.8910007059932847,7.382743388028455,3.0119009103902132,1.8760832304479238,1.1564208421229647,2.8305946853234123,0.30017156107971965,0,1.2408271614436732,0,1.3764427804063266,0,0.8813157890391564,0,5.516710296230414,0,11.411938901593903,0,14.664572964280953,2.239905096679178,16.896909412242678,3.088897950756901,2.0704112898886873,4.25551303827244,2.9813124762339194,5.339292501641107,0.5913339636794164,3.7422594508263534,0.7930457414758452,3.4499813494578673,2.755440986463317,2.648562768827652,4.391121980305461,2.128439917348744,1.466180407350117,3.0182689293772604,0.17273817668604954,0,78.80213278216215,0.11751272527351209,4.827836336581228,glycylcycline;tetracycline antibiotic
tolC,28.02685681412668,1.5853713669347202,1.4507199836565146,0,0.27463942557130133,0.6619298578196058,0.6550901931713615,0.05405945524593302,0,4.703254643388178,0,0,3.5353604412647757,0,1.743592387212323,0,1.7628555507200372,0.01199638101466598,0,19.628191207893227,0.37074595292967755,35.471946027816806,0.4720490286205023,6.894137716339232,0.1647223824294098,4.521535651377397,1.1348380726255416,7.060739146087794,0,0.2617138599976268,0.15382511027518864,0.0070821482159513635,0,0,0.9116926097202476,0.6445607404548183,37.46450592135475,36.40012542322756,0.575123247440821,0.025048627863375146,5.118179361157708,0.39365612447148285,0.8704724170320214,1.0449597607924968,1.2258999166680118,2.367170268294003,0.2280472122074869,0.20495333506480623,1.040810262187963,0.025668603300262615,0.03023441049719266,0.04175320949923991,0.05490396248164882,0.15738956945877502,0,0.019493484815627696,1.8989120047505976,0.026142887923441348,3.997418331880691,0.31173331950281385,47.64510926519691,0.41422386991881593,58.29839835969301,0.25329668603495775,41.831502686160306,0.030668150941147807,0,3.1471599669848467,0,15.525536176442516,5.176802646793201,18.791454010081523,2.599225952383795,0.023183826276387,1.5481174298818012,0.01204570697468252,12.271917569168084,0.11351271634266598,19.032514450122832,0.14692829090924392,14.644265896879638,0.2669440955674825,0.020864775479521466,2.209634046006806,0.12833483883936467,0.1188877738875329,0.11775649518334642,29.327382947953925,31.435611944907976,4.257202383664041,39.59237157252296,1.9098050962720794,aminocoumarin antibiotic;aminoglycoside antibiotic;carbapenem;cephalosporin;cephamycin;fluoroquinolone antibiotic;glycylcycline;macrolide antibiotic;penam;penem;peptide antibiotic;phenicol antibiotic;rifamycin antibiotic;tetracycline antibiotic;triclosan
ugd,20.902422642870174,0.7029678953681007,0.7130091351142636,0.07202343132488986,0.36630387302357864,0.5175798397733119,0.32501253140589453,0.22069633275659253,0,3.7196344362710265,0.08563561703946491,0.11838947734048016,3.9312907665255294,0.13787330178994237,1.065219249193528,0.18521203918564766,1.124501929905175,0.19896059749839065,0.2748387758813579,8.985343140120284,0.6736492185964498,21.10981128763073,0.5353133314253116,3.7520776484883633,0.375265000472008,3.4610723929357836,0.6465885024943347,3.1804664477819022,0.24423460809570552,0.7345525606634423,0.3924919050836001,0.08131693376820442,0.06620343625604835,0.10284705263369734,0.8577958333402005,0.6101034278415451,33.51577929341666,25.708111648039125,0.5361849863383149,0.31956368021573966,2.71932473513448,0.29819070962099675,0.9254378144992494,0.6665658267941835,1.1729776908840193,1.976203123169575,0.1293051203238328,0.6827375916785103,0.24142506081679554,0.04912097409908502,0.2185760861974882,0.07990143828140626,0.2101350110444549,0.30891291388617625,0.011509713070232656,0.21138875608699365,1.8615622705280181,0.18343817621538416,1.0199598321035783,0.11135628371930414,31.231664133177453,0.23350368596178742,38.72092876970778,0.32314912264769113,33.517314193728986,0.15650241975121815,0,2.290471798430911,0,12.248732909471668,1.4328804662580008,15.574420249252826,0.953924367145515,0.22182978105950188,0.8958974817415681,0.15367590083680016,4.719245630482789,0.3982453224779746,8.166248336493133,0.38931336399723354,6.635649611658857,0.6192002216771504,0.1597123277685019,1.4637073267684853,0.32745229497672956,0.24015023913493283,0.21851720755672538,24.805202172116488,23.554035558004557,2.847278398352636,26.67538863708697,1.5190388473355356,peptide antibiotic
